acc_x,acc_y,acc_z,label
-1.287774487,-9.852292791,-0.129795327,SDL
-1.29721997,-9.813602457,-0.115773214,SDL
-1.273030644,-9.859664847,-0.096621742,SDL
-1.288811664,-9.781410951,-0.067823569,SDL
-1.296503361,-9.506208148,-0.061586104,SDL
-1.310303025,-9.419959891,-0.040886593,SDL
-1.02641426,-9.686441796,-0.02873042,SDL
-1.092031704,-9.778305984,-0.02873042,SDL
-1.162951138,-9.877592941,-0.02873042,SDL
-1.324467273,-9.331432971,-0.019640206,SDL
-1.265342117,-9.746206363,-0.016972936,SDL
-1.283722925,-9.595994113,-0.015210034,SDL
-1.232646602,-0.325722507,-0.00089159,SDL
-1.197641199,-9.93475842,0.001620898,SDL
-0.965983059,-9.65384647,0.01794379,SDL
-2.830694596,-3.518217735,0.02986817,SDL
-1.234954259,-9.700901588,0.048186592,SDL
-1.214667372,-9.973067219,0.052699452,SDL
-1.270941871,-9.689721694,0.057215737,SDL
-1.206677667,-9.675767,0.067037648,SDL
-2.605327053,-3.782935016,0.07637257,SDL
4.354036546,0.865323068,0.076638894,SDL
-1.219644137,-9.961062894,0.080004093,SDL
-1.217108977,-9.931325825,0.082595797,SDL
-1.224380134,-9.989478974,0.084740093,SDL
-1.383989457,-9.255701485,0.085487084,SDL
-0.921143176,-9.668792882,0.087694738,SDL
-1.16863965,-9.641955645,0.092396318,SDL
-1.220438108,-9.894705663,0.105899729,SDL
-1.259773888,-9.748342103,0.116136269,SDL
-17.2835851,6.185808702,0.119882146,SDL
-2.391768404,-4.033781539,0.120440214,SDL
-1.132983654,-9.622371931,0.12621608,SDL
-1.223825499,-9.857444648,0.129611481,SDL
-0.8943294,-9.697322456,0.139372833,SDL
-3.299854081,-3.043356811,0.153745613,SDL
-1.227701181,-9.82790132,0.160481041,SDL
-1.100995186,-9.617802054,0.167344134,SDL
-1.248348098,-9.771193364,0.169456659,SDL
-0.871018029,-9.734620408,0.190657818,SDL
-1.232118056,-9.81023345,0.200232946,SDL
-1.23786292,-9.792163429,0.218387527,SDL
-1.037980543,-9.619533955,0.233524853,SDL
-0.852872878,-9.746176011,0.246848667,SDL
-1.485769789,-9.190562015,0.268691736,SDL
-0.990106215,-9.624321484,0.279005464,SDL
-0.838845336,-9.741500554,0.302958876,SDL
-3.852718086,-2.494951245,0.332088889,SDL
-0.924190034,-9.630913235,0.341625835,SDL
-0.831371711,-9.735991962,0.345526744,SDL
-0.828470626,-9.730189694,0.377438568,SDL
-2.325422788,-4.218974975,0.381287501,SDL
-0.874207655,-9.655399154,0.387582939,SDL
-0.825275067,-9.72379847,0.412589588,SDL
-0.840378573,-9.698893523,0.416579272,SDL
-5.81010667,-4.144380353,0.42029713,SDL
-1.569505052,-9.13474527,0.427708728,SDL
-0.156444739,-7.780654954,0.497734806,SDL
-0.258543499,-7.916786488,0.527513611,SDL
-1.551110801,-9.108993603,0.534395239,SDL
-0.346163459,-8.033612976,0.553069433,SDL
-0.084657699,-7.665018463,0.568098727,SDL
-1.532540904,-9.082996034,0.642100495,SDL
-4.501131583,-1.771733909,0.646074853,SDL
-0.024896511,-7.555456158,0.687621093,SDL
-1.484315747,-9.045771457,0.709772581,SDL
-0.391653629,-8.049181323,0.71869383,SDL
-1.402060585,-8.995504318,0.732621237,SDL
-1.216014164,-8.78480393,0.740594924,SDL
-1.316735443,-8.919098635,0.74539117,SDL
-1.106142787,-8.654390008,0.74602891,SDL
-0.980665222,-8.533931721,0.771124445,SDL
0.044992989,-7.479621533,0.783062144,SDL
-0.834973632,-8.406039305,0.791284005,SDL
-0.747183985,-8.335807267,0.798307169,SDL
-2.407040414,-0.080075671,0.810079558,SDL
-0.65730334,-8.265645536,0.821882641,SDL
0.115675633,-7.417774355,0.866997799,SDL
-0.426826237,-8.053577759,0.872574028,SDL
-0.615752341,-8.237944793,0.877283978,SDL
-4.964898296,-4.15656627,0.885321254,SDL
-2.424020348,-4.332362316,0.889065034,SDL
-0.459171271,-8.090370491,0.922888734,SDL
-0.573835833,-8.207700524,0.925123121,SDL
-0.531105261,-8.169717784,0.948862327,SDL
-0.488106598,-8.127573155,0.955957672,SDL
0.193442199,-7.358149013,1.01737299,SDL
-5.251688076,-0.887854931,1.070731814,SDL
-7.386326515,1.987248893,1.169674673,SDL
-0.568463646,-6.168076903,1.204731673,SDL
0.276524487,-7.299502633,1.212860654,SDL
-0.7430463,-5.899488172,1.218161098,SDL
-2.616955785,-4.361820978,1.240775047,SDL
-4.309770425,-4.148325629,1.243787539,SDL
-0.37134667,-6.440863167,1.24383391,SDL
-7.581753506,2.164580875,1.267388206,SDL
-7.185957689,1.839084334,1.269156639,SDL
-7.876886353,-1.754315816,1.27152997,SDL
-0.855539818,-5.670996728,1.28973538,SDL
4.31626156,0.903098093,1.296771759,SDL
-8.152812447,-1.613844033,1.336748939,SDL
-7.736155747,2.304686678,1.344589357,SDL
-0.148727744,-6.714077275,1.350083779,SDL
-7.666449755,-1.909703895,1.396510646,SDL
0.346181443,-7.280709882,1.409472963,SDL
-3.765078784,-4.198790948,1.427239979,SDL
-0.00050004,-6.913654434,1.430434832,SDL
-8.485636912,-1.452006567,1.458448902,SDL
-2.911510782,-4.312728665,1.4639227,SDL
-0.890556722,-5.465272504,1.464819879,SDL
0.077879624,-7.039061976,1.483733033,SDL
-6.973073318,1.705046006,1.513579411,SDL
0.165146997,-7.178689861,1.54307488,SDL
-6.107894332,-0.006712923,1.543597768,SDL
-3.234465118,-4.26453102,1.572806461,SDL
-7.470451768,-2.077702149,1.597175199,SDL
-0.908060698,-5.279813211,1.646073973,SDL
-7.996403248,2.611291882,1.65834187,SDL
0.425399366,-7.285369757,1.661106456,SDL
-8.892670203,-1.264902735,1.668530454,SDL
-6.788793586,1.594012102,1.749010938,SDL
0.209052989,-7.301490006,1.760711672,SDL
-4.67208,-0.662025985,1.784848186,SDL
0.471489464,-7.292401882,1.813053378,SDL
-0.844702099,-5.189300839,1.854252244,SDL
-9.299290009,-1.077988972,1.878398594,SDL
-7.351707222,-2.219351577,1.882650302,SDL
0.495881283,-7.341185451,1.951273618,SDL
-6.777679069,1.634765514,1.989826557,SDL
-6.977608322,0.827502516,2.01839058,SDL
0.232464411,-7.409182482,2.027601846,SDL
-9.636484161,-0.92035695,2.033810886,SDL
-0.780856015,-5.111323339,2.052324003,SDL
-8.258382589,2.956230975,2.068775683,SDL
0.520095814,-7.389614446,2.088489229,SDL
-0.714253611,-5.214557065,2.095615606,SDL
-9.870856853,-0.807355785,2.117515475,SDL
-0.639574563,-5.33030959,2.144157033,SDL
-0.537094413,-5.583717893,2.191643801,SDL
0.475005437,-7.422984454,2.203629642,SDL
0.279566526,-7.45121544,2.203917939,SDL
4.159961866,1.152150564,2.204292849,SDL
-10.11044818,-0.692686643,2.21547931,SDL
-0.386286329,-6.069131327,2.238771241,SDL
-6.765671507,1.678793435,2.249991553,SDL
-7.25378514,-2.379587804,2.296593882,SDL
0.401425303,-7.451598842,2.313999838,SDL
-0.269407908,-6.422580691,2.314914805,SDL
-10.3215765,-0.594160203,2.338637319,SDL
0.336649066,-7.465485866,2.341867414,SDL
-8.735666391,-2.261611113,2.395820199,SDL
-8.744596548,-2.216960141,2.404750403,SDL
-8.752578572,-2.177049852,2.412732469,SDL
-8.731340925,-2.275117137,2.418564968,SDL
-8.816507164,-2.093747658,2.447118494,SDL
-10.53071743,-0.49656121,2.46063602,SDL
-8.726464863,-2.284869057,2.462448607,SDL
-8.884436658,-2.007703238,2.483347637,SDL
-0.200997005,-6.555801986,2.487742424,SDL
-8.759780965,-2.215714494,2.538402341,SDL
-8.988538558,-1.932027562,2.54639161,SDL
-6.756188677,1.720279812,2.552834816,SDL
-17.44788729,7.142413439,2.555207256,SDL
-8.513467495,3.30562966,2.576206239,SDL
-7.960344483,1.636171964,2.612778479,SDL
-9.099110569,-1.859730492,2.614435959,SDL
-10.73472791,-0.42966972,2.629985693,SDL
-8.825018279,-2.080579808,2.645578137,SDL
-0.128536176,-6.696909981,2.670801437,SDL
-9.240260966,-1.776064143,2.681552949,SDL
-8.88493344,-1.981223616,2.711214476,SDL
-7.196040873,-2.499687313,2.720365824,SDL
-8.958078084,-1.898326303,2.740472333,SDL
-7.97293365,-10.84110885,2.744854048,SDL
-9.402278721,-1.68492952,2.747372308,SDL
-9.017893158,-1.82297008,2.76777885,SDL
-9.059156766,-1.756313738,2.793171817,SDL
-9.117103685,-1.662707535,2.828831427,SDL
-9.568590728,-1.590789685,2.846265967,SDL
-10.9397829,-0.38955016,2.848414414,SDL
-9.147011541,-1.615045825,2.855049629,SDL
-7.650639244,-10.87331365,2.876970826,SDL
-6.748162276,1.760411649,2.881915744,SDL
-9.20203606,-1.527923167,2.910074387,SDL
-10.7114655,-1.031939811,2.918570807,SDL
-10.57820516,-0.966611618,2.923800728,SDL
-8.22040741,-2.250188752,2.934239261,SDL
-10.44100642,-0.904650921,2.937078016,SDL
-8.938629511,-1.402587716,2.952257897,SDL
-8.942016375,-1.42150175,2.959939884,SDL
-9.743482899,-1.491526294,2.964436701,SDL
-8.957742922,-1.373917498,2.96659303,SDL
-8.950674344,-1.438818322,2.972927245,SDL
-9.259162521,-1.448584174,2.976850375,SDL
-8.974670243,-1.347524519,2.979188406,SDL
-8.984916323,-1.323616595,2.986019222,SDL
-8.963591188,-1.453055803,2.987664112,SDL
-8.995972904,-1.29781747,2.993390378,SDL
-9.033198415,-1.25593876,2.995716951,SDL
-8.979171762,-1.464741254,3.003244727,SDL
-10.77116155,-1.125748125,3.012379077,SDL
-0.021906181,-1.462230995,3.01693678,SDL
-0.01768177,-6.763987786,3.021600351,SDL
-9.008627025,-1.478594314,3.026109315,SDL
-9.916889142,-1.418146415,3.056373092,SDL
-10.06827883,-0.918189428,3.057971171,SDL
-11.11879281,-0.377920023,3.059970749,SDL
-10.35213111,-1.01539911,3.06574798,SDL
-9.076086565,-1.494467108,3.065791424,SDL
-9.320586969,-1.390231188,3.072057805,SDL
-10.64144651,-1.114479724,3.073674464,SDL
-10.72492237,-1.179829203,3.100529583,SDL
-10.82854284,-1.215918937,3.102549846,SDL
-9.141802359,-1.50992961,3.1044478,SDL
-10.31955419,-0.927639078,3.129170454,SDL
-10.8440522,-1.254050946,3.131360439,SDL
-10.80686968,-1.253581867,3.133308549,SDL
-9.19637425,-1.502898623,3.139760372,SDL
-10.84860696,-1.281378986,3.145024483,SDL
-10.13410403,-1.344200987,3.153426563,SDL
3.953046013,1.48735434,3.160244385,SDL
-9.246300785,-1.490417033,3.173044612,SDL
-9.849054496,-0.921366065,3.180938375,SDL
-9.396178649,-1.318419388,3.189224336,SDL
-6.747038781,1.799377376,3.201860298,SDL
-7.207451421,-2.556739893,3.203411024,SDL
-9.287427805,-1.467326284,3.223234161,SDL
-11.23006102,-0.410373157,3.226872678,SDL
-10.32289911,-1.267069085,3.234378299,SDL
-8.781819381,3.690656558,3.249031265,SDL
-9.433906668,-1.285546972,3.257060554,SDL
-9.314236873,-1.440517357,3.276852063,SDL
-8.992629734,2.37827555,3.283525953,SDL
-10.46850959,-1.189184454,3.291945184,SDL
-9.437663504,-1.296817323,3.309655275,SDL
-9.349936449,-1.412193274,3.333500252,SDL
-11.26187538,-0.499856903,3.352824878,SDL
-9.441342166,-1.307853157,3.361155589,SDL
-10.65770226,-1.087988429,3.366742223,SDL
-9.434767863,-1.327950541,3.3912315,SDL
-9.397244502,-1.380654444,3.396577913,SDL
-9.421008439,-1.355468815,3.409576968,SDL
-11.14746512,-0.703252772,3.412148583,SDL
-10.84010657,-0.994208029,3.415021553,SDL
-9.63790835,-0.998146568,3.420877441,SDL
-11.02744783,-0.898135465,3.4630578,SDL
-10.12980612,-1.005263204,3.525915983,SDL
0.137686228,-6.802829802,3.539493646,SDL
-6.774691071,1.846781272,3.592942266,SDL
-9.488441801,-1.064137434,3.618555307,SDL
-7.218804305,-2.613504154,3.684015123,SDL
-8.550984838,1.015191173,3.698001328,SDL
-8.653760132,1.268191874,3.720668916,SDL
-8.422725749,0.841421367,3.747649807,SDL
-8.324589456,0.705174789,3.793513782,SDL
-11.14623432,-3.868600765,3.868118956,SDL
-8.724480204,1.685068854,3.86955344,SDL
-16.95421514,-5.147097568,3.869904596,SDL
-9.942613045,-1.045777088,3.881515774,SDL
-9.043432821,4.066015244,3.904961328,SDL
-8.242806086,0.557185147,3.914242135,SDL
0.267057887,-6.853689961,3.941620763,SDL
-6.802083117,1.893739036,3.980343646,SDL
-9.273721879,-1.192143311,3.981926763,SDL
-9.970148124,3.108209763,4.01326547,SDL
-8.796453132,2.109331108,4.021075561,SDL
-8.161659353,0.410347521,4.034030686,SDL
-7.296822369,-2.583170445,4.038946784,SDL
-17.61518414,-3.932898511,4.119561571,SDL
-9.750657112,-0.973793492,4.13345828,SDL
-8.099757856,0.271805703,4.169993489,SDL
-8.759253602,2.373018679,4.179510414,SDL
0.372490623,-6.950687965,4.182007361,SDL
3.561538771,2.405261326,4.321325314,SDL
-8.047850927,0.133387604,4.321388398,SDL
-9.059346889,-1.319943556,4.34471449,SDL
-8.688370339,2.621110769,4.356719149,SDL
-0.270810094,-0.828950138,4.377632912,SDL
-9.554988677,-0.900417705,4.390273452,SDL
-15.99244615,-5.876307633,4.398089167,SDL
-7.406027459,-2.524367546,4.421165235,SDL
0.482051713,-7.058657753,4.429425255,SDL
-8.034132173,-0.009444599,4.4424257,SDL
-6.752577064,1.928397607,4.461314322,SDL
-9.283029474,-0.822339285,4.492788418,SDL
0.525931031,-7.197046483,4.496931849,SDL
-13.19602162,-5.447945006,4.502376819,SDL
-8.607038433,2.81855065,4.51353082,SDL
-8.103367269,-0.225804143,4.546278118,SDL
-9.016116477,-0.748196767,4.566930874,SDL
0.574753056,-7.351023762,4.572042602,SDL
-8.854522624,-1.457266057,4.581496709,SDL
-18.13192854,-2.653743807,4.59818576,SDL
-8.268597187,-0.639429165,4.608660819,SDL
-8.367860692,-0.634204809,4.613885137,SDL
-8.212522396,-0.590479272,4.615746988,SDL
-8.530662891,-0.651082166,4.6160207,SDL
-8.743292049,-0.684157848,4.6160207,SDL
-8.154536808,-0.385708852,4.623032259,SDL
-8.187687515,-0.499418317,4.632303431,SDL
-8.513827356,2.98346283,4.660517846,SDL
-7.618126046,-2.375630876,4.696979871,SDL
0.577060849,-7.442930828,4.752666312,SDL
-8.420672839,3.148274941,4.80741568,SDL
-7.134620648,-10.56451561,4.811025307,SDL
-8.637584133,-1.604343129,4.820496941,SDL
-8.015443352,-2.069129061,4.83698694,SDL
-10.95002687,3.867135363,4.839437638,SDL
-9.392772528,4.573104018,4.90136277,SDL
-15.043752,-6.595604406,4.919093299,SDL
-8.330375207,3.210514963,4.94536426,SDL
2.460878474,-4.275163142,4.955363535,SDL
-8.408696643,-1.765762343,4.975561928,SDL
-6.664063455,1.963802977,5.058780442,SDL
-2.514534098,-3.406900522,5.084821242,SDL
0.512433033,-7.447239256,5.088731102,SDL
-8.231219719,3.262075601,5.096080138,SDL
-2.321859061,-2.680234176,5.158160223,SDL
2.34877954,-4.37324952,5.254293944,SDL
-8.100266346,3.249046614,5.280004122,SDL
-18.52584357,-1.257706548,5.3000487,SDL
-2.37499363,-3.116487113,5.318857697,SDL
-2.657905656,-3.947300921,5.345830984,SDL
2.483239091,-4.447418394,5.383222005,SDL
-6.584002136,2.011494032,5.392731298,SDL
0.470322993,-7.437283011,5.402720698,SDL
-6.436015558,2.13974917,5.481523245,SDL
-7.911137922,3.124221815,5.525871271,SDL
-6.343480996,2.216151736,5.57749214,SDL
0.523368745,-7.370091776,5.600758095,SDL
-2.798498358,-4.477227175,5.601781784,SDL
2.255971023,-4.490493812,5.680076707,SDL
-6.38819822,2.164554939,5.68756545,SDL
-0.635442668,-0.364143758,5.687905885,SDL
-7.722047713,2.999422237,5.77168874,SDL
-2.958618174,-5.108653073,5.79828283,SDL
-6.435117393,2.110417431,5.80305895,SDL
0.587259314,-7.289163784,5.839282792,SDL
-7.629920416,2.843529209,5.841815107,SDL
-6.557990363,2.043505699,5.868018303,SDL
-7.543340974,2.649756236,5.883043371,SDL
2.85025588,4.307087061,5.896037129,SDL
-6.736721795,1.966906486,5.896742904,SDL
-7.453444341,2.476827818,5.910209182,SDL
-7.351114724,2.32901835,5.913999087,SDL
-7.243560756,2.173662594,5.917982482,SDL
-7.152776531,2.05841779,5.924683549,SDL
-6.915988245,1.890077979,5.925553489,SDL
-7.045943491,1.925944852,5.933230092,SDL
-9.757437402,5.102736307,5.947603434,SDL
-2.234822876,-3.018792332,5.955997728,SDL
0.623542868,-7.205939373,6.002578008,SDL
-3.145372266,-5.851609825,6.00533644,SDL
0.667325418,-7.069726888,6.22635543,SDL
-18.8281997,0.298681906,6.226942295,SDL
-12.23481293,4.798274251,6.234165662,SDL
-3.30228207,-6.515664068,6.271680952,SDL
2.196660553,-4.634087711,6.291911546,SDL
-0.948491158,-0.208523626,6.295815012,SDL
-6.599549845,-10.21756842,6.405126068,SDL
2.435022694,-4.846926125,6.419876067,SDL
0.6895301,-6.932595208,6.421506617,SDL
-17.66271428,8.652583614,6.485059833,SDL
-2.1397635,-3.012722902,6.503034164,SDL
0.6895301,-6.783429708,6.600505539,SDL
-3.416333982,-7.09352712,6.686069553,SDL
-7.892649382,-10.03061828,6.690261133,SDL
-1.759037042,-0.076923994,6.739355795,SDL
0.705621573,-6.616792766,6.753574732,SDL
-1.302778461,-0.131504645,6.773332875,SDL
-2.010274383,-0.057045919,6.778702924,SDL
-1.539531012,-0.098874592,6.818377853,SDL
-0.060461223,-5.056249758,6.842896193,SDL
0.733629976,-6.448742182,6.873610702,SDL
-2.294091358,-0.038434968,6.918284947,SDL
-2.158462343,-3.297880412,6.937782715,SDL
-0.054520426,-5.246368603,6.950662775,SDL
2.130898159,-4.793302074,6.970303141,SDL
0.771560074,-6.285928527,7.004298738,SDL
-2.478301583,-0.202185376,7.055876339,SDL
-3.531929031,-7.679208738,7.106064888,SDL
-2.553342957,-0.561593929,7.190160837,SDL
0.027992056,-5.11227025,7.211451439,SDL
0.8861659,-6.093390852,7.251847403,SDL
-2.616385304,-0.964849348,7.330563761,SDL
2.392307375,-5.200853449,7.338256791,SDL
-2.170468549,-3.503797263,7.34374902,SDL
-18.9495506,1.853133157,7.3485324,SDL
0.699635509,-6.97943417,7.384482587,SDL
1.275936645,-6.395499816,7.388299228,SDL
1.863165173,-5.800493335,7.392188237,SDL
2.151202164,6.176214473,7.44367473,SDL
2.243861036,-5.338589598,7.475215334,SDL
-2.534559496,-1.655254204,7.478872845,SDL
-2.159665265,-3.41016873,7.487792802,SDL
0.042123927,-5.661939424,7.511199919,SDL
1.020439921,-5.889740826,7.515577251,SDL
-5.819813235,-9.63561841,7.553811254,SDL
2.023890241,-4.973267013,7.564508583,SDL
0.572091074,-7.172002183,7.577224544,SDL
2.525166944,-4.953239371,7.583113478,SDL
-2.434503629,-2.314842407,7.604019744,SDL
0.127914977,-5.17555486,7.627796848,SDL
-2.276865159,-2.843395055,7.645747658,SDL
2.762185012,-4.612811208,7.671284079,SDL
-2.153484928,-3.257081811,7.678407197,SDL
2.138715008,-5.017446763,7.703797429,SDL
2.916704227,-4.32695056,7.717639726,SDL
-3.931445349,-8.115654343,7.735945154,SDL
3.071634566,-4.040329334,7.764118711,SDL
2.364062821,-4.978895887,7.814854534,SDL
3.208486804,-3.835850732,7.833981743,SDL
1.886043815,-5.012934829,7.834644936,SDL
-5.206948718,-4.2081126,7.844137689,SDL
0.554989343,-7.278888072,7.850852098,SDL
1.33266397,-5.645228004,7.854133586,SDL
0.146009039,-5.281683531,7.90690698,SDL
3.346316849,-3.650764564,7.916679827,SDL
1.618274052,-4.999321233,7.962778075,SDL
2.589331409,-4.929798897,7.98236169,SDL
3.441593963,-3.530434766,8.004734059,SDL
2.171408729,-5.656695581,8.010361835,SDL
1.306286712,-4.898525288,8.010775946,SDL
0.059745877,-5.454209732,8.036301585,SDL
0.755986828,-4.657687454,8.038590486,SDL
0.991613698,-4.789094809,8.052184147,SDL
0.510545152,-4.5282433,8.052329426,SDL
-17.54886344,9.141194192,8.107436831,SDL
1.862112036,-5.190656474,8.110510123,SDL
0.645293304,-7.300044534,8.151721505,SDL
2.825404898,-4.878346992,8.157903249,SDL
3.402969598,-3.6308583,8.178544286,SDL
-0.058990339,-5.624699301,8.183110681,SDL
-10.91631724,6.347791022,8.203238473,SDL
1.685067974,-5.369248952,8.236258564,SDL
-13.91513426,5.96541656,8.305048374,SDL
2.990296703,-4.739711291,8.320921715,SDL
3.36492833,-3.729765779,8.349730567,SDL
-0.256769989,-5.752157394,8.354520191,SDL
0.273543685,-4.50500788,8.447332054,SDL
3.098830735,-4.529645494,8.474970441,SDL
3.3179184,-3.90476664,8.47636501,SDL
1.852065012,-6.147281473,8.482435113,SDL
-4.456077119,-8.572719882,8.503020206,SDL
0.877200318,-7.21655811,8.513496753,SDL
-0.479874842,-5.864025648,8.542819852,SDL
3.265700334,-4.121672437,8.580800847,SDL
3.20536505,-4.323450114,8.626180853,SDL
-18.94429962,3.480902898,8.666500781,SDL
1.006366208,7.56049462,8.66746753,SDL
1.580865119,-6.514613569,8.697279304,SDL
-0.689542185,-5.829081117,8.697573788,SDL
-5.032521973,-9.048030044,8.713625733,SDL
1.273234388,-6.873516186,8.722915269,SDL
1.11282727,-7.060657874,8.736282566,SDL
-1.329298278,-5.738673153,8.778226246,SDL
-1.112665262,-5.76755753,8.792668359,SDL
-0.900306192,-5.795872048,8.806825544,SDL
-2.453598409,-5.634988528,8.818325869,SDL
-2.57811344,-5.607318436,8.832161156,SDL
-1.575512826,-5.673220836,8.835016381,SDL
-2.298669929,-5.632408709,8.841104469,SDL
-0.006843613,-4.489835937,8.859557402,SDL
-0.287788661,-5.974308084,8.862017373,SDL
-2.65854582,-5.564353206,8.90297388,SDL
-2.069425679,-5.584649532,8.92229527,SDL
-1.831833212,-5.58616858,8.93657733,SDL
-0.396690792,-4.557964563,9.033663474,SDL
-2.691116203,-5.503865352,9.037908225,SDL
-2.520053713,-5.348241299,9.153154488,SDL
-0.813662169,-4.63083334,9.219883235,SDL
-2.131402738,-5.102777559,9.226793401,SDL
-1.2630736,-4.742802692,9.283464057,SDL
-1.717316311,-4.870399022,9.288568011,SDL
-18.67629703,4.645687715,9.64074047,SDL
-15.27226037,6.779500233,9.900441954,SDL
-0.331350456,8.966915758,9.932438281,SDL
-8.256472373,-5.061278606,10.47851264,SDL
-18.32113391,5.629214921,10.47856023,SDL
-7.812873555,-9.225260553,10.61068198,SDL
-16.05145566,6.980131453,10.65630805,SDL
-17.66863273,6.347221143,10.90183235,SDL
-12.41613897,7.901661018,10.98218766,SDL
-16.8641468,6.913693749,11.097003,SDL
-1.17915741,-6.267186307,11.47245457,SDL
-2.649330128,10.15936981,11.5676789,SDL
-17.26279276,10.36891604,12.18395046,SDL
-13.61022649,8.946068982,12.64822698,SDL
-1.666856645,-6.427430298,12.90071669,SDL
-11.47939055,-5.243256176,13.06929903,SDL
-7.289757802,-8.926651882,13.07706293,SDL
-16.61755348,10.39877969,13.16783306,SDL
-14.62601679,9.647047687,13.53389499,SDL
-15.69764162,10.22333255,13.9170392,SDL
-6.722014394,11.10490241,13.92658565,SDL
-3.176921499,-7.142440373,14.52025427,SDL
-13.82367537,-4.517115524,14.95357046,SDL
-6.562234821,-8.749101899,15.39820694,SDL
-10.54558359,10.94448159,15.7756607,SDL
-5.28810082,-8.205146462,15.9767299,SDL
-15.58491867,-2.551441502,16.36885583,SDL
-13.95474375,9.346667904,16.9169558,SDL
-16.46161409,-0.868992003,17.07334323,SDL
-17.23264097,3.555232406,17.69291731,SDL
-17.52227564,7.674628159,18.1112695,SDL
-0.376819726,-9.527859699,-1.572258418,FOL
-0.418738649,-9.492376211,-1.568577776,FOL
-0.454709168,-9.468396217,-1.552590933,FOL
-0.485471579,-9.444019961,-1.541866,FOL
-0.505534995,-9.418940686,-1.541866,FOL
-0.51714754,-9.39757949,-1.539127767,FOL
-0.51714754,-9.379428515,-1.531867302,FOL
-0.51714754,-9.363044235,-1.525313521,FOL
-0.493990993,-9.366465095,-1.506171812,FOL
-0.461329322,-9.380462757,-1.48284205,FOL
-0.419810832,-9.448899122,-1.429379587,FOL
-0.374254742,-9.544566936,-1.361045501,FOL
-0.326317093,-9.614408741,-1.305953904,FOL
-0.276709222,-9.664016565,-1.26130681,FOL
-0.228465805,-9.709249092,-1.223909335,FOL
-0.181383778,-9.751622795,-1.190951934,FOL
-0.146444975,-9.79561089,-1.139772226,FOL
-0.119607009,-9.840340801,-1.077150304,FOL
-0.10534488,-9.895063108,-1.043872,FOL
-0.10534488,-9.964268918,-1.043872,FOL
-0.10534488,-10.01211745,-1.076378631,FOL
-0.10534488,-10.04055136,-1.142724238,FOL
-0.123075792,-10.055647,-1.215182191,FOL
-0.163618688,-10.055647,-1.300322219,FOL
-0.202196102,-10.05203646,-1.376532728,FOL
-0.21700523,-10.00267274,-1.34197817,FOL
-0.232204727,-9.944294009,-1.313439419,FOL
-0.246036374,-9.853005331,-1.3217384,FOL
-0.259424752,-9.764642224,-1.32977142,FOL
-0.272793976,-9.676405532,-1.337792948,FOL
-0.263394876,-9.615179802,-1.344848004,FOL
-0.239590268,-9.567570337,-1.351649315,FOL
-0.218842317,-9.52607422,-1.357577297,FOL
-0.195948782,-9.47144263,-1.339269257,FOL
-0.173035741,-9.411868951,-1.30719102,FOL
-0.146746431,-9.343975575,-1.304339911,FOL
-0.117492262,-9.268750371,-1.325235729,FOL
-0.088206052,-9.20059968,-1.351150769,FOL
-0.056039004,-9.148328008,-1.395380474,FOL
-0.025182957,-9.098186722,-1.437807552,FOL
-0.004146053,-9.088389,-1.46410693,FOL
0.01510996,-9.088389,-1.487214088,FOL
0.02873042,-9.090539551,-1.510010125,FOL
0.02873042,-9.101800699,-1.543792904,FOL
0.02873042,-9.112821148,-1.576853598,FOL
0.012689901,-9.162033355,-1.689201116,FOL
-0.003890794,-9.208459197,-1.792001417,FOL
-0.021739088,-9.254297577,-1.8964557,FOL
-0.040772097,-9.277137251,-1.96878112,FOL
-0.059386757,-9.299474904,-2.039516813,FOL
-0.102103725,-9.325020255,-2.098980826,FOL
-0.165119144,-9.354427605,-2.153594239,FOL
-0.218877608,-9.381152568,-2.196909797,FOL
-0.270921548,-9.415848502,-2.221196951,FOL
-0.322559221,-9.45027359,-2.245294513,FOL
-0.401323061,-9.520121035,-2.233280017,FOL
-0.528410787,-9.65174743,-2.160658505,FOL
-0.62249243,-9.760206027,-2.090634369,FOL
-0.62249243,-9.835160628,-1.9799871,FOL
-0.62249243,-9.923804407,-1.849131995,FOL
-0.592403893,-9.982271127,-1.738556235,FOL
-0.52133522,-10.05778172,-1.569768167,FOL
-0.453260995,-10.12664861,-1.414708327,FOL
-0.357652196,-10.20754847,-1.227167965,FOL
-0.261501594,-10.28890677,-1.038564835,FOL
-0.087190423,-10.39033602,-0.718143668,FOL
0.165221297,-10.51654179,-0.263802565,FOL
0.371316537,-10.61481523,0.093058671,FOL
0.491365493,-10.64107608,0.209356087,FOL
0.611174015,-10.66728433,0.325420582,FOL
0.715092334,-10.65925547,0.406543155,FOL
0.813823376,-10.62491398,0.466640319,FOL
0.895795016,-10.58434142,0.501433738,FOL
0.963690701,-10.50512998,0.473143887,FOL
0.999308648,-10.45001597,0.451384854,FOL
1.012446687,-10.38104085,0.418539733,FOL
1.030051922,-10.28861282,0.374526613,FOL
1.035975893,-10.17389352,0.291645259,FOL
1.040713367,-9.913335689,0.087935879,FOL
1.048810408,-9.691874923,-0.067637677,FOL
1.063791428,-9.547057973,-0.127561806,FOL
1.07638503,-9.416493279,-0.193066782,FOL
1.084340818,-9.321023491,-0.256713127,FOL
